group,names,scores,logfoldchanges,pvals,pvals_adj
3,RBBP8,0.22032456,1.6853542,0.8256183988110325,0.9990995192965395
3,ORC6,0.22032456,1.4833418,0.8256183988110325,0.9990995192965395
3,ELMOD3,0.22011003,0.14448363,0.8257854700983289,0.9990995192965395
3,RBM15B,0.21968095,0.40924254,0.8261196363338241,0.9990995192965395
3,CPSF3,0.21925189,-0.07462984,0.8264538340684011,0.9990995192965395
3,TRMT6,0.21925189,-0.01668445,0.8264538340684011,0.9990995192965395
3,PCYT2,0.21903735,0.043880906,0.8266209447295454,0.9990995192965395
3,SYCE1,0.21785744,2.0172892,0.827540193538425,0.9990995192965395
3,MAPRE2,0.21775016,-0.25511947,0.8276237733490562,0.9990995192965395
3,PGK1,0.2176429,0.06210153,0.8277073551119014,0.9990995192965395
3,TPD52L2,0.21753563,-0.34244272,0.8277909388260445,0.9990995192965395
3,FXR2,0.21721384,2.1190948,0.8280417016670982,0.9990995192965395
3,RP11-1017G21.5,0.21721384,1.9310274,0.8280417016670982,0.9990995192965395
3,RSPH3,0.21721384,2.129181,0.8280417016670982,0.9990995192965395
3,DLG4,0.2169993,2.0847645,0.8282088866341583,0.9990995192965395
3,FGFRL1,0.2169993,1.90927,0.8282088866341583,0.9990995192965395
3,TFRC,0.21689203,0.25228024,0.828292482036846,0.9990995192965395
3,RP11-11N9.4,0.21678478,2.0554504,0.8283760793844172,0.9990995192965395
3,ZNF28,0.21678478,1.9921618,0.8283760793844172,0.9990995192965395
3,MYH3,0.21657024,2.0250573,0.828543279910542,0.9990995192965395
3,RAPGEF2,0.21657024,1.8329864,0.828543279910542,0.9990995192965395
3,STK35,0.21635571,1.3584065,0.8287104882051989,0.9990995192965395
3,RHOBTB2,0.21635571,1.4692519,0.8287104882051989,0.9990995192965395
3,RP11-522I20.3,0.21635571,1.8034763,0.8287104882051989,0.9990995192965395
3,FOXP4,0.21635571,1.7806332,0.8287104882051989,0.9990995192965395
3,DFNB31,0.21635571,1.3564755,0.8287104882051989,0.9990995192965395
3,CAHM,0.21635571,1.6644449,0.8287104882051989,0.9990995192965395
3,PHGDH,0.21635571,1.5404673,0.8287104882051989,0.9990995192965395
3,ZKSCAN4,0.21614118,1.6102839,0.8288777042610529,0.9990995192965395
3,TRIM16L,0.21614118,0.89803296,0.8288777042610529,0.9990995192965395
3,SLC35E2,0.21614118,1.3895025,0.8288777042610529,0.9990995192965395
3,ADAM9,0.21614118,1.4059132,0.8288777042610529,0.9990995192965395
3,RNLS,0.21614118,1.431317,0.8288777042610529,0.9990995192965395
3,ZBED6CL,0.21614118,1.3872036,0.8288777042610529,0.9990995192965395
3,SLC25A29,0.21614118,1.4023249,0.8288777042610529,0.9990995192965395
3,SNAI1,0.21614118,1.841783,0.8288777042610529,0.9990995192965395
3,CPNE8,0.21614118,1.429656,0.8288777042610529,0.9990995192965395
3,MED20,0.21614118,1.3445407,0.8288777042610529,0.9990995192965395
3,TBC1D32,0.21614118,1.2933826,0.8288777042610529,0.9990995192965395
3,ZNF781,0.21614118,1.377506,0.8288777042610529,0.9990995192965395
3,FLVCR2,0.21614118,1.2756094,0.8288777042610529,0.9990995192965395
3,SNX29,0.21560484,0.16291152,0.8292957783077792,0.9990995192965395
3,ZNF791,0.21539031,0.13687037,0.8294630214700442,0.9990995192965395
3,MXD1,0.21539031,0.2807879,0.8294630214700442,0.9990995192965395
3,AC010883.5,0.21539031,2.483188,0.8294630214700442,0.9990995192965395
3,CD81,0.21528305,-0.094448775,0.8295466459497017,0.9990995192965395
3,FRYL,0.21474671,0.07744098,0.8299647972965336,0.9990995192965395
3,DNAJC5,0.21474671,-0.011281934,0.8299647972965336,0.9990995192965395
3,COIL,0.21453218,0.006547987,0.8301320713274553,0.9990995192965395
3,SNX24,0.21345952,2.1170475,0.8309685568172512,0.9990995192965395
3,VOPP1,0.21324499,-0.3985441,0.8311358769308183,0.9990995192965395
3,MAPK14,0.21324499,-0.005966038,0.8311358769308183,0.9990995192965395
3,ZNF496,0.21303046,2.0618412,0.8313032046991067,0.9990995192965395
3,KCTD2,0.21303046,2.0870886,0.8313032046991067,0.9990995192965395
3,SMAD7,0.21303046,2.0010593,0.8313032046991067,0.9990995192965395
3,DCLRE1B,0.21281593,1.8206129,0.8314705401147648,0.9990995192965395
3,GLTSCR1,0.21281593,1.8120145,0.8314705401147648,0.9990995192965395
3,RAI1,0.21238686,1.7555012,0.8318052338587811,0.9990995192965395
3,PIGW,0.21238686,1.4527719,0.8318052338587811,0.9990995192965395
3,PPP4R1L,0.21238686,1.6720935,0.8318052338587811,0.9990995192965395
3,IL12RB1,0.2122796,-0.104080595,0.8318889120629022,0.9990995192965395
3,FGGY,0.21217233,1.2950536,0.8319725921724314,0.9990995192965395
3,TSPAN33,0.21217233,1.5232447,0.8319725921724314,0.9990995192965395
3,IFFO2,0.21217233,1.7243576,0.8319725921724314,0.9990995192965395
3,RP11-474G23.3,0.21217233,1.303892,0.8319725921724314,0.9990995192965395
3,ZNF707,0.21217233,1.4315906,0.8319725921724314,0.9990995192965395
3,ZDHHC20,0.21217233,1.4875687,0.8319725921724314,0.9990995192965395
3,E2F5,0.21217233,1.2441138,0.8319725921724314,0.9990995192965395
3,FDXACB1,0.21217233,1.5459409,0.8319725921724314,0.9990995192965395
3,TRIM66,0.2119578,1.3734741,0.8321399581040361,0.9990995192965395
3,FANCD2,0.2119578,0.9993044,0.8321399581040361,0.9990995192965395
3,NADK2,0.2119578,1.3633566,0.8321399581040361,0.9990995192965395
3,HPCAL4,0.2119578,1.411845,0.8321399581040361,0.9990995192965395
3,RP11-490O6.2,0.2119578,1.2958199,0.8321399581040361,0.9990995192965395
3,RACGAP1,0.2119578,1.4241725,0.8321399581040361,0.9990995192965395
3,PIK3C2B,0.2119578,1.2831798,0.8321399581040361,0.9990995192965395
3,RP11-166P13.4,0.2119578,1.2452697,0.8321399581040361,0.9990995192965395
3,POLR3D,0.2119578,0.22846818,0.8321399581040361,0.9990995192965395
3,SLC9A3R2,0.2119578,1.2894418,0.8321399581040361,0.9990995192965395
3,RP11-448A19.1,0.2119578,1.3409895,0.8321399581040361,0.9990995192965395
3,MBTD1,0.2119578,1.2622437,0.8321399581040361,0.9990995192965395
3,DNAJB4,0.2119578,1.3216246,0.8321399581040361,0.9990995192965395
3,C17orf58,0.2119578,1.3716292,0.8321399581040361,0.9990995192965395
3,CREB5,0.2119578,1.2276397,0.8321399581040361,0.9990995192965395
3,HAAO,0.2119578,1.0500516,0.8321399581040361,0.9990995192965395
3,EFCAB11,0.2119578,1.3973589,0.8321399581040361,0.9990995192965395
3,AC074183.4,0.2119578,1.4932954,0.8321399581040361,0.9990995192965395
3,TXNDC16,0.2119578,1.2693686,0.8321399581040361,0.9990995192965395
3,LRRC29,0.2119578,1.5714175,0.8321399581040361,0.9990995192965395
3,DPAGT1,0.21088514,0.07932469,0.8329769017738659,0.9990995192965395
3,EIF2B4,0.2106706,0.02818101,0.8331443132586762,0.9990995192965395
3,PHF21A,0.20981248,0.29247832,0.8338140347886525,0.9990995192965395
3,TAZ,0.20981248,0.09914048,0.8338140347886525,0.9990995192965395
3,ZNF782,0.20927614,1.8990768,0.834232672012746,0.9990995192965395
3,AC147651.4,0.20863254,1.9291403,0.8347350986996025,0.9990995192965395
3,C10orf91,0.20863254,1.919446,0.8347350986996025,0.9990995192965395
3,FSTL3,0.20863254,1.8543764,0.8347350986996025,0.9990995192965395
3,RBBP7,0.20863254,-0.39564204,0.8347350986996025,0.9990995192965395
3,ADAP2,0.20852529,0.45495802,0.834818843045507,0.9990995192965395
3,FLVCR1-AS1,0.20841801,1.6377985,0.8349025892646003,0.9990995192965395
3,ZNF765,0.20841801,1.8857832,0.8349025892646003,0.9990995192965395
3,ARFGAP2,0.20820348,-0.16995564,0.8350700873186658,0.9990995192965395
3,CAD,0.20820348,1.6610717,0.8350700873186658,0.9990995192965395
3,RP5-1136G13.2,0.20820348,1.4756296,0.8350700873186658,0.9990995192965395
3,RP11-538P18.2,0.20820348,1.5560993,0.8350700873186658,0.9990995192965395
3,ZRSR2,0.20809622,-0.24445437,0.8351538391517948,0.9990995192965395
3,RP11-686O6.2,0.20798895,1.3168724,0.8352375928544251,0.9990995192965395
3,ATN1,0.20798895,1.5256442,0.8352375928544251,0.9990995192965395
3,RP11-66N11.8,0.20798895,1.3132247,0.8352375928544251,0.9990995192965395
3,AP000350.4,0.20798895,1.3103577,0.8352375928544251,0.9990995192965395
3,CCDC23,0.20788169,-0.30777743,0.835321348425635,0.9990995192965395
3,PDK2,0.20788169,0.12451498,0.835321348425635,0.9990995192965395
3,EIF2AK3,0.20777442,1.1596859,0.8354051058645025,0.9990995192965395
3,CEP85,0.20777442,1.1277418,0.8354051058645025,0.9990995192965395
3,ZNF793,0.20777442,0.961364,0.8354051058645025,0.9990995192965395
3,PROCR,0.20777442,1.4473414,0.8354051058645025,0.9990995192965395
3,AEBP2,0.20777442,1.2563962,0.8354051058645025,0.9990995192965395
3,C20orf96,0.20777442,1.2855222,0.8354051058645025,0.9990995192965395
3,SLC25A35,0.20777442,1.378127,0.8354051058645025,0.9990995192965395
3,DTX1,0.20777442,1.2939426,0.8354051058645025,0.9990995192965395
3,RNF31,0.20777442,1.5669388,0.8354051058645025,0.9990995192965395
3,ZNF257,0.20777442,1.267762,0.8354051058645025,0.9990995192965395
3,TTLL1,0.20777442,0.89207846,0.8354051058645025,0.9990995192965395
3,GPR42,0.20777442,1.3290509,0.8354051058645025,0.9990995192965395
3,GGH,0.20777442,1.3474905,0.8354051058645025,0.9990995192965395
3,SMURF1,0.20777442,1.2996608,0.8354051058645025,0.9990995192965395
3,NFIL3,0.20777442,1.3889856,0.8354051058645025,0.9990995192965395
3,FAM193B,0.20777442,1.122682,0.8354051058645025,0.9990995192965395
3,DUSP16,0.20777442,1.3463341,0.8354051058645025,0.9990995192965395
3,TLR5,0.20777442,1.3872607,0.8354051058645025,0.9990995192965395
3,RP11-192H23.6,0.20777442,1.018168,0.8354051058645025,0.9990995192965395
3,ZNF322,0.20777442,1.2491076,0.8354051058645025,0.9990995192965395
3,AC009133.14,0.20777442,1.2086303,0.8354051058645025,0.9990995192965395
3,NR4A3,0.20777442,1.3736455,0.8354051058645025,0.9990995192965395
3,SPATA6,0.20777442,0.9722258,0.8354051058645025,0.9990995192965395
3,RP11-390P2.4,0.20777442,1.0742143,0.8354051058645025,0.9990995192965395
3,NLRP12,0.20777442,1.5937573,0.8354051058645025,0.9990995192965395
3,KTI12,0.20745263,0.093288496,0.8356563893778284,0.9990995192965395
3,MIEN1,0.20745263,-0.17534311,0.8356563893778284,0.9990995192965395
3,RP11-290D2.6,0.20680903,0.111802,0.8361590067067314,0.9990995192965395
3,TRMT61B,0.20680903,0.4823255,0.8361590067067314,0.9990995192965395
3,RBM38,0.2065945,-0.1817034,0.8363265606936767,0.9990995192965395
3,ATXN1,0.2065945,0.04416853,0.8363265606936767,0.9990995192965395
3,RP11-820I16.4,0.2065945,2.1247385,0.8363265606936767,0.9990995192965395
3,SLC36A4,0.2059509,-0.08269302,0.8368292671830975,0.9990995192965395
3,MRPL44,0.2059509,-0.24339375,0.8368292671830975,0.9990995192965395
3,TRIM39,0.20573637,-0.1411918,0.8369968508311524,0.9990995192965395
3,CISH,0.20552184,-0.4789491,0.837164441876022,0.9990995192965395
3,LMF2,0.20552184,-0.17469113,0.837164441876022,0.9990995192965395
3,ZNF844,0.2053073,1.8090051,0.8373320403103194,0.9990995192965395
3,RP3-402G11.25,0.2053073,1.7865046,0.8373320403103194,0.9990995192965395
3,PLEKHA1,0.20509277,-0.08513117,0.8374996461266563,0.9990995192965395
3,LRFN1,0.20509277,1.8610363,0.8374996461266563,0.9990995192965395
3,WASL,0.20466371,1.6528214,0.8378348798758914,0.9990995192965395
3,NAGLU,0.20444918,1.7265154,0.8380025077940084,0.9990995192965395
3,TTN,0.20444918,1.7585388,0.8380025077940084,0.9990995192965395
3,FANCG,0.20423464,1.4649894,0.8381701430646027,0.9990995192965395
3,S100A12,0.20423464,-0.42770612,0.8381701430646027,0.9990995192965395
3,FAM229B,0.20423464,1.5681803,0.8381701430646027,0.9990995192965395
3,ZNF621,0.20402011,1.7414566,0.8383377856802811,0.9990995192965395
3,RP11-252A24.7,0.20380558,1.4711096,0.8385054356336493,0.9990995192965395
3,CTB-61M7.2,0.20380558,1.4111651,0.8385054356336493,0.9990995192965395
3,RNF103,0.20380558,1.4275577,0.8385054356336493,0.9990995192965395
3,RP11-152N13.5,0.20380558,1.1282598,0.8385054356336493,0.9990995192965395
3,TM6SF1,0.20380558,1.3587534,0.8385054356336493,0.9990995192965395
3,PTCH2,0.20380558,1.4665259,0.8385054356336493,0.9990995192965395
3,FAM161B,0.20380558,1.2562383,0.8385054356336493,0.9990995192965395
3,MOB1B,0.20380558,1.5349677,0.8385054356336493,0.9990995192965395
3,TMEM63B,0.20380558,1.5457534,0.8385054356336493,0.9990995192965395
3,PHF2,0.20380558,1.5357689,0.8385054356336493,0.9990995192965395
3,SPATA24,0.20359105,1.0243981,0.8386730929173125,0.9990995192965395
3,WDR44,0.20359105,1.1445452,0.8386730929173125,0.9990995192965395
3,RAP2A,0.20359105,1.02922,0.8386730929173125,0.9990995192965395
3,ZNF17,0.20359105,1.2277014,0.8386730929173125,0.9990995192965395
3,AC023590.1,0.20359105,1.0437292,0.8386730929173125,0.9990995192965395
3,KB-431C1.4,0.20359105,1.2905161,0.8386730929173125,0.9990995192965395
3,FN3K,0.20359105,1.5460701,0.8386730929173125,0.9990995192965395
3,SCLY,0.20359105,0.9367542,0.8386730929173125,0.9990995192965395
3,MYEF2,0.20359105,0.8741709,0.8386730929173125,0.9990995192965395
3,PROCA1,0.20359105,1.1783236,0.8386730929173125,0.9990995192965395
3,RMI2,0.20359105,1.0101604,0.8386730929173125,0.9990995192965395
3,TAPT1,0.20359105,1.0530106,0.8386730929173125,0.9990995192965395
3,HS6ST1,0.20359105,1.2132089,0.8386730929173125,0.9990995192965395
3,NPIPB11,0.20359105,1.4561216,0.8386730929173125,0.9990995192965395
3,MIR181A1HG,0.20359105,1.1254746,0.8386730929173125,0.9990995192965395
3,MYOM2,0.20359105,0.88345045,0.8386730929173125,0.9990995192965395
3,SETBP1,0.20359105,1.2152429,0.8386730929173125,0.9990995192965395
3,SPOPL,0.20359105,1.3287576,0.8386730929173125,0.9990995192965395
3,PCNP,0.20359105,-0.08291554,0.8386730929173125,0.9990995192965395
3,ZSWIM6,0.20359105,1.0896229,0.8386730929173125,0.9990995192965395
3,SAV1,0.20359105,1.1846383,0.8386730929173125,0.9990995192965395
3,LINC00920,0.20359105,1.115159,0.8386730929173125,0.9990995192965395
3,FARSA,0.20337652,-0.41525942,0.8388407575238745,0.9990995192965395
3,FHL1,0.20337652,0.101654254,0.8388407575238745,0.9990995192965395
3,WDR37,0.20294745,0.11855105,0.8391761086761056,0.9990995192965395
3,ITGAL,0.20294745,-0.09481788,0.8391761086761056,0.9990995192965395
3,MSL2,0.20294745,-0.010205298,0.8391761086761056,0.9990995192965395
3,ARNTL,0.20273292,0.07763295,0.8393437952069773,0.9990995192965395
3,ABHD2,0.20273292,0.02769496,0.8393437952069773,0.9990995192965395
3,IFI27,0.20251839,0.46392155,0.8395114890311536,0.9990995192965395
3,GRAP,0.20251839,-0.059241816,0.8395114890311536,0.9990995192965395
3,AIMP1,0.20241112,-0.15504079,0.8395953386759181,0.9990995192965395
3,ANAPC5,0.20230386,-0.33164787,0.8396791901412333,0.9990995192965395
3,MAML1,0.20230386,0.30668977,0.8396791901412333,0.9990995192965395
3,SCAPER,0.20208932,-0.07450806,0.8398468985298141,0.9990995192965395
3,GTF3C5,0.2018748,0.42712367,0.8400146141894933,0.9990995192965395
3,IPO5,0.2018748,-0.036309667,0.8400146141894933,0.9990995192965395
3,ELK3,0.20166026,-0.082682505,0.8401823371128667,0.9990995192965395
3,TM9SF1,0.20155299,1.9226888,0.8402662012961246,0.9990995192965395
3,RNF145,0.20155299,-0.04787544,0.8402662012961246,0.9990995192965395
3,CALML4,0.20133846,1.8170836,0.8404339351011546,0.9990995192965395
3,IL4I1,0.20112392,1.6572709,0.8406016761513643,0.9990995192965395
3,JHDM1D-AS1,0.20090939,1.7725314,0.8407694244393462,0.9990995192965395
3,RP11-22P6.2,0.20090939,1.7093637,0.8407694244393462,0.9990995192965395
3,PPP1R10,0.20037305,-0.048128244,0.841188826775934,0.9990995192965395
3,SMYD5,0.20005126,1.4988666,0.8414404898208119,0.9990995192965395
3,BTRC,0.19983673,1.2291794,0.841608274186508,0.9990995192965395
3,NAA50,0.19983673,-0.39380103,0.841608274186508,0.9990995192965395
3,AGBL5,0.19983673,1.213885,0.841608274186508,0.9990995192965395
3,AC109826.1,0.19983673,1.4722276,0.841608274186508,0.9990995192965395
3,ACO1,0.19983673,1.4613317,0.841608274186508,0.9990995192965395
3,EID2,0.1996222,1.1260362,0.8417760657455107,0.9990995192965395
3,MACROD2,0.1996222,0.99108344,0.8417760657455107,0.9990995192965395
3,EFNB1,0.1996222,1.115641,0.8417760657455107,0.9990995192965395
3,GIN1,0.1996222,1.4052651,0.8417760657455107,0.9990995192965395
3,FLVCR1,0.1996222,1.2840304,0.8417760657455107,0.9990995192965395
3,EXOC3L1,0.1996222,1.0221044,0.8417760657455107,0.9990995192965395
3,SAP30,0.1996222,1.2067591,0.8417760657455107,0.9990995192965395
3,BYSL,0.1996222,1.3637916,0.8417760657455107,0.9990995192965395
3,SRC,0.19940767,1.1421757,0.8419438644904055,0.9990995192965395
3,RP11-119F19.2,0.19940767,1.2276522,0.8419438644904055,0.9990995192965395
3,C9orf139,0.19940767,1.2564967,0.8419438644904055,0.9990995192965395
3,NET1,0.19940767,1.1651343,0.8419438644904055,0.9990995192965395
3,ZNF260,0.19940767,1.3055967,0.8419438644904055,0.9990995192965395
3,LONRF1,0.19940767,0.92365557,0.8419438644904055,0.9990995192965395
3,AC093627.10,0.19940767,0.97409064,0.8419438644904055,0.9990995192965395
3,FIGNL1,0.19940767,0.73717254,0.8419438644904055,0.9990995192965395
3,LRSAM1,0.19940767,1.0169628,0.8419438644904055,0.9990995192965395
3,ERC1,0.19940767,1.1909227,0.8419438644904055,0.9990995192965395
3,DPY19L1,0.19940767,0.7441211,0.8419438644904055,0.9990995192965395
3,ZNF646,0.19940767,1.2047768,0.8419438644904055,0.9990995192965395
3,TFEC,0.19940767,1.0456988,0.8419438644904055,0.9990995192965395
3,ALDH1B1,0.19940767,1.0045047,0.8419438644904055,0.9990995192965395
3,CSNK1G1,0.19940767,1.1570041,0.8419438644904055,0.9990995192965395
3,SERPINH1,0.19940767,1.1132464,0.8419438644904055,0.9990995192965395
3,CLOCK,0.19940767,0.6878413,0.8419438644904055,0.9990995192965395
3,HMGN5,0.19940767,1.0372918,0.8419438644904055,0.9990995192965395
3,ZNF606,0.19940767,1.0711877,0.8419438644904055,0.9990995192965395
3,ZNF557,0.19940767,0.98704803,0.8419438644904055,0.9990995192965395
3,FAM109A,0.19940767,1.0444117,0.8419438644904055,0.9990995192965395
3,PISD,0.19908586,0.1535297,0.8421955760650742,0.9990995192965395
3,ARHGAP24,0.19887133,-0.061280277,0.8423633927422551,0.9990995192965395
3,TRIM21,0.19844227,0.09549337,0.8426990475690005,0.9990995192965395
3,RGS3,0.19822773,0.00090263534,0.8428668857037264,0.9990995192965395
3,CRTC2,0.19822773,0.07150857,0.8428668857037264,0.9990995192965395
3,DCAF10,0.19822773,0.08333788,0.8428668857037264,0.9990995192965395
3,AMDHD2,0.19822773,0.24263254,0.8428668857037264,0.9990995192965395
3,NR2F6,0.19779867,1.8540956,0.8432025833787811,0.9990995192965395
3,EXOC5,0.19758414,-0.16511096,0.8433704429042654,0.9990995192965395
3,SUPT7L,0.19758414,-0.19986105,0.8433704429042654,0.9990995192965395
3,PKN2,0.1973696,-0.2886104,0.8435383095451566,0.9990995192965395
3,TCF7L2,0.1973696,-0.050883282,0.8435383095451566,0.9990995192965395
3,CTNNBL1,0.19715507,-0.281647,0.84370618329403,0.9990995192965395
3,C5orf30,0.19694054,1.6961608,0.84387406414346,0.9990995192965395
3,KANSL2,0.19694054,0.3735201,0.84387406414346,0.9990995192965395
3,ZNF182,0.19651148,1.6225771,0.8442098471142825,0.9990995192965395
3,CHST13,0.19629695,1.549629,0.8443777492208192,0.9990995192965395
3,STRN3,0.19629695,1.6277766,0.8443777492208192,0.9990995192965395
3,WBP1L,0.19608241,0.0810184,0.8445456583982005,0.9990995192965395
3,KCNA3,0.19586788,0.39779997,0.844713574638996,0.9990995192965395
3,DTWD2,0.19586788,1.2749398,0.844713574638996,0.9990995192965395
3,PLD2,0.19565335,1.4004443,0.8448814979357742,0.9990995192965395
3,NIP7,0.19565335,-0.30766308,0.8448814979357742,0.9990995192965395
3,ZNF749,0.19543882,1.2417444,0.845049428281103,0.9990995192965395
3,TP53INP1,0.19543882,1.308737,0.845049428281103,0.9990995192965395
3,RP3-475N16.1,0.19543882,1.2176342,0.845049428281103,0.9990995192965395
3,PIGN,0.19522429,0.9323684,0.8452173656675489,0.9990995192965395
3,TMTC4,0.19522429,0.984281,0.8452173656675489,0.9990995192965395
3,GTF2H2C,0.19522429,1.1372523,0.8452173656675489,0.9990995192965395
3,EME2,0.19522429,1.1645323,0.8452173656675489,0.9990995192965395
3,NAA40,0.19522429,0.89403486,0.8452173656675489,0.9990995192965395
3,ZNF10,0.19522429,1.1241976,0.8452173656675489,0.9990995192965395
3,SLC35F2,0.19522429,1.0166335,0.8452173656675489,0.9990995192965395
3,BRWD3,0.19522429,1.1269933,0.8452173656675489,0.9990995192965395
3,SNURF,0.19522429,0.99830025,0.8452173656675489,0.9990995192965395
3,MMP23B,0.19522429,0.6844172,0.8452173656675489,0.9990995192965395
3,BARD1,0.19522429,0.848111,0.8452173656675489,0.9990995192965395
3,SAMD1,0.19522429,0.9904949,0.8452173656675489,0.9990995192965395
3,TTC22,0.19522429,1.0322168,0.8452173656675489,0.9990995192965395
3,ZNF419,0.19522429,1.2744976,0.8452173656675489,0.9990995192965395
3,WDR86,0.19522429,1.0610833,0.8452173656675489,0.9990995192965395
3,TRMU,0.19500975,0.36423752,0.8453853100876777,0.9990995192965395
3,MICU1,0.19500975,0.4125638,0.8453853100876777,0.9990995192965395
3,TMEM243,0.19458069,-0.14066763,0.8457212199992423,0.9990995192965395
3,ARL14EP,0.19340077,-0.2670224,0.8466451166866382,0.9990995192965395
3,RALGPS2,0.1932935,-0.16675349,0.846729117768867,0.9990995192965395
3,FAM220A,0.1929717,1.6678494,0.8469811314619285,0.9990995192965395
3,AC016586.1,0.19211358,1.4993696,0.8476532444197271,0.9990995192965395
3,RP11-138I1.4,0.19168451,1.4043047,0.8479893424830888,0.9990995192965395
3,TSSC1,0.19168451,-0.35936075,0.8479893424830888,0.9990995192965395
3,SLC9A6,0.19168451,1.4119425,0.8479893424830888,0.9990995192965395
3,ENTPD1-AS1,0.19146998,1.0811253,0.8481574018848146,0.9990995192965395
3,FARP2,0.19146998,1.3717984,0.8481574018848146,0.9990995192965395
3,HNRNPH1,0.19136271,-0.26553234,0.8482414341749291,0.9990995192965395
3,MSANTD4,0.19125544,0.98729897,0.8483254681899695,0.9990995192965395
3,ATRN,0.19125544,1.3386258,0.8483254681899695,0.9990995192965395
3,ZNF251,0.19125544,1.2863761,0.8483254681899695,0.9990995192965395
3,PIAS3,0.19125544,1.0290446,0.8483254681899695,0.9990995192965395
3,TMEM194B,0.1910409,0.8388977,0.8484935413911017,0.9990995192965395
3,XPO5,0.1910409,0.9857994,0.8484935413911017,0.9990995192965395
3,RP11-262H14.4,0.1910409,0.99652857,0.8484935413911017,0.9990995192965395
3,C11orf80,0.1910409,0.7974803,0.8484935413911017,0.9990995192965395
3,CNTLN,0.1910409,1.0996177,0.8484935413911017,0.9990995192965395
3,WDR5B,0.1910409,1.0911571,0.8484935413911017,0.9990995192965395
3,PQLC2,0.1910409,1.0679591,0.8484935413911017,0.9990995192965395
3,TRIM68,0.1910409,0.9662445,0.8484935413911017,0.9990995192965395
3,C19orf68,0.1910409,0.9612893,0.8484935413911017,0.9990995192965395
3,BICD1,0.1910409,0.7678144,0.8484935413911017,0.9990995192965395
3,FAM153B,0.1910409,0.59289926,0.8484935413911017,0.9990995192965395
3,HES6,0.1910409,0.96697456,0.8484935413911017,0.9990995192965395
3,KLF8,0.1910409,1.1155615,0.8484935413911017,0.9990995192965395
3,CCDC71L,0.1910409,0.9789109,0.8484935413911017,0.9990995192965395
3,MS4A14,0.1910409,1.1930726,0.8484935413911017,0.9990995192965395
3,KBTBD7,0.1910409,0.91303337,0.8484935413911017,0.9990995192965395
3,RP11-164H13.1,0.1910409,0.6509858,0.8484935413911017,0.9990995192965395
3,CENPW,0.1910409,0.9799091,0.8484935413911017,0.9990995192965395
3,TMEM65,0.1910409,0.9684913,0.8484935413911017,0.9990995192965395
3,RFX7,0.1910409,0.96728927,0.8484935413911017,0.9990995192965395
3,PINK1-AS,0.1910409,0.9357363,0.8484935413911017,0.9990995192965395
3,FASN,0.1910409,0.8683983,0.8484935413911017,0.9990995192965395
3,ZNF232,0.1910409,0.9995422,0.8484935413911017,0.9990995192965395
3,FAM222B,0.1910409,0.8580843,0.8484935413911017,0.9990995192965395
3,RP11-473I1.5,0.1910409,0.5713583,0.8484935413911017,0.9990995192965395
3,AC091729.9,0.1910409,0.9278597,0.8484935413911017,0.9990995192965395
3,DPP3,0.19093364,0.077449046,0.8485775805753302,0.9990995192965395
3,MTG2,0.19050458,0.25296378,0.8489137545149211,0.9990995192965395
3,CTC-228N24.3,0.19029005,-0.034656733,0.8490818517932768,0.9990995192965395
3,IFFO1,0.19007552,-0.02068463,0.8492499559340648,0.9990995192965395
3,MRAS,0.18986098,1.715775,0.8494180669298282,0.9990995192965395
3,CCDC97,0.18964645,-0.09852507,0.849586184773109,0.9990995192965395
3,NUDT3,0.18964645,0.0036797768,0.849586184773109,0.9990995192965395
3,RBM25,0.18921739,-0.23221846,0.8499224409723863,0.9990995192965395
3,FAM126B,0.18921739,-0.10168658,0.8499224409723863,0.9990995192965395
3,KBTBD4,0.18921739,-0.06997019,0.8499224409723863,0.9990995192965395
3,DBF4,0.18900286,-0.12945627,0.8500905793134624,0.9990995192965395
3,HIPK3,0.18878832,-0.08634599,0.850258724472215,0.9990995192965395
3,CTNS,0.18878832,1.5263274,0.850258724472215,0.9990995192965395
3,NUP133,0.18878832,1.5935531,0.850258724472215,0.9990995192965395
3,ZNF738,0.1885738,1.5086133,0.8504268764411811,0.9990995192965395
3,KDELC2,0.18814473,1.4621842,0.8507632007798999,0.9990995192965395
3,FBXO41,0.1879302,1.4421643,0.8509313731347226,0.9990995192965395
3,ZBTB7B,0.18760839,0.09994943,0.8511836443777869,0.9990995192965395
3,CAPS,0.18750113,1.2169523,0.851267738177963,0.9990995192965395
3,LRRC8D,0.18750113,-0.014156606,0.851267738177963,0.9990995192965395
3,SSH1,0.18750113,1.1138185,0.851267738177963,0.9990995192965395
3,FMO5,0.18750113,1.2291961,0.851267738177963,0.9990995192965395
3,P2RX7,0.1872866,1.2857895,0.8514359308514453,0.9990995192965395
3,AGA,0.1872866,-0.21656328,0.8514359308514453,0.9990995192965395
3,MPDU1,0.1872866,-0.23280597,0.8514359308514453,0.9990995192965395
3,E2F2,0.1872866,1.2279376,0.8514359308514453,0.9990995192965395
3,TBC1D31,0.18707207,1.1226493,0.8516041302828774,0.9990995192965395
3,SPATA5L1,0.18707207,0.88981205,0.8516041302828774,0.9990995192965395
3,XRCC4,0.18707207,0.70005405,0.8516041302828774,0.9990995192965395
3,FAM221A,0.18707207,1.1837095,0.8516041302828774,0.9990995192965395
